SPPARKS (08 Oct 2025)
seed 12345
app_style surface/rxn
solve_style tree

dimension 2
lattice sq/4n 1.0
region box block 0 128 0 128 -0.5 0.5
create_box box
Created box = (0 0 -0.5) to (128 128 0.5)
  1 by 1 by 1 processor grid
create_sites box
Creating sites ...
  16384 sites
  16384 sites have 4 neighbors

# surface species mapping (0 = *, 1 = A*, 2 = B*)
species A 1
species B 2

# initialize lattice
set site value 0
  16384 settings made for site
set site value 1 fraction 0.25 if site = 0
  4048 settings made for site
set site value 2 fraction 0.25 if site = 0
  3148 settings made for site

# gas concentration for k1 c_A
gas A 1.0

# surface diffusion
diffusion A 0.2
diffusion B 0.2

# A* + * -> 2A*   rate = k1 * c_A
reaction A * -> A A 1.0 gas A

# A* + B* -> 2B*  rate = k2
reaction A B -> B B 1.0

# B* + * -> 2* + B(g)  rate = k3
reaction B * -> * * 0.1

stats 0.01
run 100.0
Setting up run ...
Running with 32-bit site IDs
Memory usage per processor = 1.625 Mbytes
      Time    Naccept    Nreject    Nsweeps        CPU
   8.74008      46046          0          0      0.109
   8.75034      46085          0          0       0.11
   8.76052      46117          0          0       0.11
   8.77001      46157          0          0       0.11
   8.78001      46182          0          0       0.11
   8.79037      46217          0          0       0.11
   8.80086      46253          0          0       0.11
   8.81003      46284          0          0       0.11
   8.82001      46315          0          0       0.11
   8.83004      46347          0          0       0.11
    8.8408      46382          0          0       0.11
    8.8506      46417          0          0       0.11
   8.86003      46452          0          0       0.11
    8.8701      46487          0          0       0.11
   8.88007      46524          0          0      0.111
    8.8903      46558          0          0      0.111
   8.90006      46603          0          0      0.111
   8.91028      46636          0          0      0.111
    8.9203      46663          0          0      0.111
   8.93011      46701          0          0      0.111
    8.9403      46730          0          0      0.111
   8.95029      46772          0          0      0.111
   8.96067      46808          0          0      0.111
   8.97018      46841          0          0      0.111
      8.98      46882          0          0      0.111
   8.99016      46913          0          0      0.111
    9.0002      46946          0          0      0.111
   9.01018      46983          0          0      0.112
    9.0201      47012          0          0      0.112
    9.0304      47046          0          0      0.112
   9.04002      47089          0          0      0.112
   9.05056      47121          0          0      0.112
   9.06004      47161          0          0      0.112
   9.07054      47196          0          0      0.112
   9.08033      47239          0          0      0.112
   9.09008      47272          0          0      0.112
   9.10011      47312          0          0      0.112
   9.11063      47354          0          0      0.112
   9.12051      47384          0          0      0.112
   9.13091      47421          0          0      0.113
   9.14055      47454          0          0      0.113
    9.1501      47493          0          0      0.113
   9.16011      47535          0          0      0.113
   9.17044      47586          0          0      0.113
    9.1801      47618          0          0      0.113
   9.19082      47642          0          0      0.113
   9.20031      47683          0          0      0.113
   9.21003      47714          0          0      0.113
   9.22073      47747          0          0      0.113
   9.23019      47782          0          0      0.113
   9.24023      47818          0          0      0.113
   9.25146      47849          0          0      0.114
   9.26015      47876          0          0      0.114
   9.27041      47915          0          0      0.114
   9.28007      47951          0          0      0.114
   9.29008      47984          0          0      0.114
    9.3001      48037          0          0      0.114
   9.31034      48078          0          0      0.114
   9.32005      48113          0          0      0.114
      9.33      48148          0          0      0.114
   9.34003      48180          0          0      0.114
   9.35046      48216          0          0      0.114
